latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-8.92576,-70.59657,339.48,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.48,4.14,D
-8.9254,-69.17189,333.04,0.45,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.98,3.59,D
-8.92518,-70.59289,331.66,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.45,2.84,D
-8.87733,-70.62347,343.62,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,291.12,5.99,D
-8.87315,-69.2467,338.68,0.45,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,294.66,3.68,D
-8.47314,-72.52007,335.14,0.38,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.51,5.77,D
-8.42739,-72.57024,338.28,0.38,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.69,9.5,D
-8.36024,-71.21832,342.33,0.39,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,291.89,5.39,D
-8.35634,-71.01687,333.93,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,288.13,1.04,D
-8.32103,-71.70691,332.68,0.39,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,291.61,2.32,D
-8.08764,-71.28781,334.28,0.39,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,294.84,5.52,D
-8.0057,-71.00626,346.06,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,294.8,10.2,D
-7.93815,-72.42303,330.72,0.38,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.09,2.27,D
-7.84016,-72.93835,342.65,0.39,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.3,5.63,D
-7.75538,-70.72463,331.75,0.41,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,291.13,3.92,D
-7.7548,-70.72095,332.07,0.41,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.14,9.57,D
-7.71822,-79.33171,345.2,0.51,0.5,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.94,26.95,D
-7.6983,-78.16222,337.36,0.43,0.46,2026-09-15,1832,N,VIIRS,n,2.0NRT,286.32,4.07,D
-7.61355,-70.21846,333.6,0.42,0.38,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.66,3.29,D
-7.5687,-73.03873,335.56,0.39,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.39,7.17,D
-7.47024,-77.92204,329.66,0.41,0.45,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.42,4.77,D
-7.46572,-77.91993,352.94,0.41,0.45,2026-09-15,1832,N,VIIRS,n,2.0NRT,297.2,16.77,D
-7.45823,-77.92656,326.73,0.41,0.45,2026-09-15,1832,N,VIIRS,n,2.0NRT,288.92,4.02,D
-7.09032,-79.66106,341.09,0.53,0.5,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.19,6.06,D
-7.08781,-79.65945,342.53,0.53,0.5,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.33,4.45,D
-6.76668,-69.36752,332.87,0.47,0.4,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.39,6.22,D
-6.66915,-69.96958,331.82,0.44,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.46,3.45,D
-6.66851,-69.96556,330.56,0.44,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.62,4.51,D
-6.56565,-79.84061,344.7,0.53,0.5,2026-09-15,1832,N,VIIRS,n,2.0NRT,297.21,19,D
-6.07083,-79.41969,334.59,0.49,0.49,2026-09-15,1832,N,VIIRS,n,2.0NRT,294.87,8.52,D
-6.07023,-79.41553,340.3,0.49,0.49,2026-09-15,1832,N,VIIRS,n,2.0NRT,292.8,8.52,D
-6.05058,-79.82243,335.83,0.52,0.5,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.43,2.92,D
-6.04846,-79.8196,334.5,0.52,0.5,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.79,3.12,D
-5.44841,-78.65535,346.85,0.43,0.46,2026-09-15,1832,N,VIIRS,n,2.0NRT,291.87,13.36,D
-5.44757,-78.65535,367,0.43,0.46,2026-09-15,1832,N,VIIRS,h,2.0NRT,292.86,9.6,D
-4.77835,-79.48266,356.38,0.48,0.48,2026-09-15,1832,N,VIIRS,n,2.0NRT,292.96,12.71,D
-4.68206,-79.52528,342.92,0.48,0.48,2026-09-15,1832,N,VIIRS,n,2.0NRT,302,10.25,D
-4.65716,-79.47878,337.14,0.48,0.48,2026-09-15,1832,N,VIIRS,n,2.0NRT,294.11,5.26,D
-4.60931,-79.49117,343.58,0.48,0.48,2026-09-15,1832,N,VIIRS,n,2.0NRT,292.25,49.85,D
-2.00065,-79.7186,348.63,0.45,0.47,2026-09-15,1834,N,VIIRS,n,2.0NRT,289.86,15.35,D
-1.98551,-79.91456,337.86,0.46,0.47,2026-09-15,1834,N,VIIRS,n,2.0NRT,292.64,4.51,D
-1.98169,-79.91798,341.19,0.46,0.47,2026-09-15,1834,N,VIIRS,n,2.0NRT,290.35,7.23,D
-1.98118,-79.9155,342.32,0.46,0.47,2026-09-15,1834,N,VIIRS,n,2.0NRT,291.47,9.32,D
-1.43656,-80.25396,335.3,0.48,0.48,2026-09-15,1834,N,VIIRS,n,2.0NRT,288.58,6.2,D
-0.26648,-76.99982,329.14,0.45,0.39,2026-09-15,1834,N,VIIRS,n,2.0NRT,294.3,2.56,D
-9.40482,-68.93934,309.73,0.57,0.52,2026-09-16,536,N,VIIRS,n,2.0NRT,289.08,1.81,N
-16.25645,-71.68597,300.34,0.33,0.55,2026-09-16,538,N,VIIRS,n,2.0NRT,281.56,1.3,N
-11.73194,-69.20571,308.61,0.55,0.51,2026-09-16,538,N,VIIRS,n,2.0NRT,288.08,1.39,N
-11.73103,-69.20355,309.48,0.55,0.51,2026-09-16,538,N,VIIRS,n,2.0NRT,288.11,1.42,N
-11.73012,-69.20859,301.13,0.55,0.51,2026-09-16,538,N,VIIRS,n,2.0NRT,288.01,1.31,N
-11.72725,-69.20481,308.46,0.55,0.51,2026-09-16,538,N,VIIRS,n,2.0NRT,288.09,1.3,N
-11.58627,-68.78087,301.09,0.51,0.5,2026-09-16,538,N,VIIRS,n,2.0NRT,288.3,1.23,N
-11.58602,-68.77937,306.13,0.51,0.5,2026-09-16,538,N,VIIRS,n,2.0NRT,288.38,1.18,N
-0.44891,-78.38869,299.57,0.47,0.48,2026-09-16,714,N,VIIRS,n,2.0NRT,262.57,1.7,N
-3.33785,-79.10204,340.73,0.46,0.47,2026-09-16,716,N,VIIRS,n,2.0NRT,282.69,4.46,N
-3.33345,-79.10165,307.72,0.46,0.47,2026-09-16,716,N,VIIRS,n,2.0NRT,280.86,4.46,N
-16.27161,-69.15429,338.6,0.47,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,307.11,3.42,D
-15.45385,-69.25066,333.04,0.47,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,301.72,3.25,D
-15.29249,-69.81714,339.44,0.5,0.41,2026-09-16,1811,N,VIIRS,n,2.0NRT,302.15,5.56,D
-15.29209,-69.61591,336.47,0.49,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,303.78,5.41,D
-15.29125,-69.81477,335.08,0.5,0.41,2026-09-16,1811,N,VIIRS,n,2.0NRT,303.64,4.73,D
-11.69015,-75.55046,332.28,0.34,0.56,2026-09-16,1811,N,VIIRS,n,2.0NRT,289.51,1.84,D
-11.68485,-75.55032,347.46,0.34,0.56,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.29,5.25,D
-11.68,-75.55376,351.12,0.34,0.56,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.4,5.25,D
-11.67952,-75.5498,345.2,0.34,0.56,2026-09-16,1811,N,VIIRS,n,2.0NRT,290.9,5.25,D
-11.65677,-75.66493,326.84,0.35,0.57,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.12,3.94,D
-11.65636,-75.66172,327.26,0.35,0.57,2026-09-16,1811,N,VIIRS,n,2.0NRT,284.69,5.07,D
-11.36323,-74.41402,334.45,0.56,0.52,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.54,3.85,D
-11.32988,-74.41985,340.09,0.56,0.52,2026-09-16,1811,N,VIIRS,n,2.0NRT,293,6.18,D
-11.29676,-73.03481,332.85,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,290.48,3.74,D
-11.22995,-74.24512,327.37,0.55,0.51,2026-09-16,1811,N,VIIRS,n,2.0NRT,294.84,6.06,D
-11.22766,-74.37621,328.43,0.56,0.51,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.99,5.37,D
-11.22194,-74.52203,340.07,0.57,0.52,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.85,10.79,D
-11.2181,-74.52441,335.58,0.57,0.52,2026-09-16,1811,N,VIIRS,n,2.0NRT,289.67,6.98,D
-11.17533,-74.3843,340.23,0.56,0.51,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.82,10.31,D
-11.17516,-74.38546,331.88,0.56,0.51,2026-09-16,1811,N,VIIRS,n,2.0NRT,290.4,4.53,D
-11.17439,-74.37969,331.16,0.56,0.51,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.21,6.03,D
-11.17421,-73.02097,339.83,0.45,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,294.18,8.01,D
-11.16986,-73.02151,326.33,0.45,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.57,8.01,D
-11.15798,-72.90049,337.45,0.44,0.46,2026-09-16,1811,N,VIIRS,n,2.0NRT,288.05,3.41,D
-11.14721,-73.0845,351.48,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.69,31.52,D
-11.14285,-73.08511,351.55,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,294.05,31.52,D
-11.12596,-73.09179,326.21,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.46,3.08,D
-11.09901,-74.76424,334.17,0.59,0.53,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.98,4.49,D
-11.05822,-69.52058,329.11,0.44,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.73,3.07,D
-11.05757,-69.52081,329.09,0.44,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.78,3.27,D
-11.00927,-69.58095,342.85,0.44,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.19,4.46,D
-11.00756,-68.85495,332.64,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,298.73,8.42,D
-11.00496,-73.73872,330.13,0.5,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.69,3.45,D
-10.97191,-73.20898,340.59,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.44,8.38,D
-10.96753,-73.20961,339.91,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.95,8.29,D
-10.96695,-73.2053,335.25,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,290.74,8.29,D
-10.95582,-73.15513,338.38,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.79,5.01,D
-10.94924,-73.13908,350.26,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,298.15,29.59,D
-10.94487,-73.13963,335.41,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.01,29.59,D
-10.94475,-74.94196,338.41,0.6,0.53,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.27,8.4,D
-10.9442,-74.94432,338.39,0.6,0.53,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.82,7.53,D
-10.88315,-73.17747,329.8,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.69,2.36,D
-10.86543,-73.14506,328.61,0.46,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.2,2.28,D
-10.79951,-73.28804,325.93,0.47,0.47,2026-09-16,1811,N,VIIRS,l,2.0NRT,299.17,3.43,D
-10.72835,-73.79094,327.9,0.5,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.36,3.66,D
-10.72461,-69.13028,331.52,0.42,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,298.08,3.93,D
-10.69379,-68.84832,336.55,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,299.37,3.52,D
-10.67965,-69.29443,332.03,0.42,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.72,1.83,D
-10.59203,-73.134,348.49,0.45,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.71,8.95,D
-10.59054,-73.13338,342.83,0.45,0.47,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.49,8.68,D
-10.54181,-68.85976,329.71,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,298.92,6.59,D
-10.54126,-68.85605,334.49,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,302.97,12.72,D
-10.43374,-73.52631,339.36,0.48,0.48,2026-09-16,1811,N,VIIRS,n,2.0NRT,288.42,8.2,D
-10.43101,-73.53017,340.81,0.48,0.48,2026-09-16,1811,N,VIIRS,n,2.0NRT,290.46,16.94,D
-10.42987,-73.53132,325.76,0.48,0.48,2026-09-16,1811,N,VIIRS,n,2.0NRT,288.77,5.19,D
-10.42929,-73.52689,328.76,0.48,0.48,2026-09-16,1811,N,VIIRS,n,2.0NRT,288.82,5.19,D
-10.38172,-74.05032,332.98,0.52,0.5,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.24,4.65,D
-10.38162,-73.80838,339.16,0.5,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.32,5.46,D
-10.38101,-73.80376,328.36,0.5,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.35,7.24,D
-10.37588,-73.79979,335.26,0.5,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.65,6.18,D
-10.26465,-68.79487,340.26,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,310.46,56.55,D
-10.26398,-68.8139,333.79,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,303.34,4.03,D
-10.26123,-68.79537,339.47,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,310.89,75.85,D
-10.217,-69.06196,332.16,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,300.33,3.43,D
-10.21554,-74.84112,339.95,0.58,0.52,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.36,8.59,D
-10.20656,-74.88633,339.65,0.58,0.52,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.54,13.8,D
-10.20631,-69.01363,335.89,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.36,3.94,D
-10.18896,-74.85267,334.29,0.58,0.52,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.47,9.13,D
-10.18781,-74.85596,336.4,0.58,0.52,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.61,5.61,D
-10.17883,-69.35625,346.23,0.42,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,300.69,27.83,D
-10.13356,-75.19191,347.71,0.61,0.53,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.32,11.43,D
-10.12861,-75.1927,337.65,0.61,0.53,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.72,11.43,D
-10.12856,-75.19038,340.53,0.61,0.54,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.71,13.29,D
-10.11329,-68.81037,329.76,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,303.46,3.16,D
-10.1121,-74.98392,343.51,0.59,0.53,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.06,8.78,D
-10.10988,-68.81089,334.91,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.83,3.16,D
-10.09044,-74.97028,331.91,0.59,0.53,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.27,4.47,D
-9.88232,-74.07572,326.96,0.51,0.49,2026-09-16,1811,N,VIIRS,l,2.0NRT,299.67,5.04,D
-9.84635,-73.94333,328.75,0.5,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.85,6.93,D
-9.84574,-73.93867,339.26,0.5,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.73,6.93,D
-9.84511,-73.94189,341.93,0.5,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.41,17.07,D
-9.83983,-68.96146,346.06,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.09,7.92,D
-9.71953,-73.90616,326.42,0.49,0.49,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.46,2.63,D
-9.6594,-74.18067,326.71,0.51,0.5,2026-09-16,1811,N,VIIRS,l,2.0NRT,299.9,6.18,D
-9.65872,-74.17931,329.77,0.51,0.5,2026-09-16,1811,N,VIIRS,l,2.0NRT,301.07,9.99,D
-9.63171,-74.21823,329.42,0.52,0.5,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.63,3.2,D
-9.55844,-77.47289,340.28,0.43,0.62,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.06,7.18,D
-9.55317,-77.47118,348.81,0.43,0.62,2026-09-16,1811,N,VIIRS,n,2.0NRT,320.36,35.52,D
-9.55256,-77.46616,367,0.43,0.62,2026-09-16,1811,N,VIIRS,h,2.0NRT,306.23,35.52,D
-9.55195,-77.46116,349.4,0.43,0.62,2026-09-16,1811,N,VIIRS,n,2.0NRT,300.02,23.68,D
-9.55173,-77.46613,367,0.43,0.62,2026-09-16,1811,N,VIIRS,h,2.0NRT,305.19,47.52,D
-9.55108,-77.46112,346.7,0.43,0.62,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.62,20.42,D
-9.54718,-77.46976,356.78,0.43,0.62,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.28,35.52,D
-9.54654,-77.46451,367,0.43,0.62,2026-09-16,1811,N,VIIRS,h,2.0NRT,301.21,35.52,D
-9.5464,-77.46989,367,0.43,0.62,2026-09-16,1811,N,VIIRS,h,2.0NRT,292.95,47.52,D
-9.54574,-77.46484,367,0.43,0.62,2026-09-16,1811,N,VIIRS,h,2.0NRT,299.76,47.52,D
-9.47791,-74.25204,326.44,0.52,0.5,2026-09-16,1811,N,VIIRS,l,2.0NRT,298.95,4.73,D
-9.43814,-74.1975,326.1,0.51,0.5,2026-09-16,1811,N,VIIRS,l,2.0NRT,298.26,4.5,D
-9.36963,-77.51241,343.62,0.43,0.62,2026-09-16,1811,N,VIIRS,n,2.0NRT,298.11,6.9,D
-9.369,-77.51282,345.8,0.43,0.62,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.6,8.83,D
-9.33781,-77.72427,367,0.45,0.63,2026-09-16,1811,N,VIIRS,h,2.0NRT,299,29.89,D
-9.3374,-77.72104,346.73,0.45,0.63,2026-09-16,1811,N,VIIRS,n,2.0NRT,320.63,59.46,D
-9.33695,-77.7175,367,0.45,0.63,2026-09-16,1811,N,VIIRS,h,2.0NRT,303.18,59.46,D
-9.32727,-70.39672,331.52,0.46,0.39,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.61,5.73,D
-9.31122,-68.7601,340.92,0.4,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.93,7.66,D
-9.19146,-69.21978,333.49,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,300.33,2.53,D
-9.18529,-69.20159,352.88,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,304.39,28.39,D
-9.1824,-69.20584,353.17,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,301.44,28.39,D
-9.18186,-69.2021,343.04,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,298.58,28.39,D
-9.17897,-69.20634,346.64,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.41,9.94,D
-9.11467,-69.82955,347.93,0.43,0.38,2026-09-16,1811,N,VIIRS,l,2.0NRT,296.51,20.55,D
-9.09733,-69.76024,331.31,0.43,0.38,2026-09-16,1811,N,VIIRS,l,2.0NRT,296.58,10.1,D
-9.08949,-70.75773,327.54,0.47,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.81,4.22,D
-9.04313,-70.68932,336.01,0.47,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.54,8.91,D
-9.02063,-69.40699,351.97,0.42,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,302.11,32.72,D
-9.02008,-69.4032,336.82,0.42,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.46,32.72,D
-9.01263,-69.40047,332.88,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.52,5.7,D
-9.01248,-69.09112,336,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.94,2.82,D
-9.00785,-70.72926,344.27,0.47,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,300.02,40.33,D
-8.98585,-69.07626,332.62,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.47,6.93,D
-8.98081,-72.49857,341.07,0.39,0.44,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.09,4.73,D
-8.96989,-69.41389,346.18,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.93,11.04,D
-8.95007,-72.69577,333.42,0.4,0.44,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.17,17.19,D
-8.95002,-71.2407,328.39,0.5,0.41,2026-09-16,1811,N,VIIRS,l,2.0NRT,299.89,136.18,D
-8.94956,-72.69205,336.73,0.4,0.44,2026-09-16,1811,N,VIIRS,n,2.0NRT,292.56,17.19,D
-8.94857,-68.77901,342.8,0.4,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,301.98,20.32,D
-8.94856,-68.68659,334.68,0.4,0.37,2026-09-16,1811,N,VIIRS,l,2.0NRT,305.96,5.61,D
-8.93785,-70.55667,332.6,0.46,0.39,2026-09-16,1811,N,VIIRS,l,2.0NRT,295.47,16.82,D
-8.93422,-70.5572,332.67,0.46,0.39,2026-09-16,1811,N,VIIRS,l,2.0NRT,295.75,16.82,D
-8.92894,-73.97926,338.66,0.49,0.48,2026-09-16,1811,N,VIIRS,n,2.0NRT,290.33,10.01,D
-8.92409,-70.84583,328.73,0.48,0.4,2026-09-16,1811,N,VIIRS,l,2.0NRT,296.04,17.81,D
-8.92347,-70.84149,334.71,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.58,31.38,D
-8.91979,-70.84203,338.21,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.55,35.97,D
-8.91627,-72.51125,330.02,0.39,0.44,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.16,16.28,D
-8.91231,-72.4826,338.54,0.39,0.44,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.23,5.11,D
-8.91182,-72.47901,339.72,0.39,0.44,2026-09-16,1811,N,VIIRS,n,2.0NRT,294.54,7.59,D
-8.88085,-68.64896,336.38,0.4,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,301.1,9.6,D
-8.87807,-73.70522,340.19,0.47,0.48,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.27,6.28,D
-8.87663,-68.65297,331.07,0.4,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,299.48,6.29,D
-8.8566,-68.81853,341.07,0.4,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.65,3.73,D
-8.8401,-68.7544,333.86,0.4,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.16,4.66,D
-8.83753,-70.65659,337.84,0.46,0.39,2026-09-16,1811,N,VIIRS,n,2.0NRT,299.78,7.19,D
-8.83478,-69.11399,339.97,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,298.32,5.35,D
-8.83165,-72.73553,340.14,0.4,0.45,2026-09-16,1811,N,VIIRS,n,2.0NRT,294.42,6.58,D
-8.82969,-71.06895,347.12,0.49,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.42,12.88,D
-8.82324,-69.53268,331.33,0.42,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.68,1.79,D
-8.81476,-72.78355,340.98,0.41,0.45,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.62,43.11,D
-8.81116,-72.78786,336.04,0.41,0.45,2026-09-16,1811,N,VIIRS,n,2.0NRT,294.58,35.67,D
-8.80393,-71.29523,349.77,0.5,0.41,2026-09-16,1811,N,VIIRS,n,2.0NRT,300.49,61.73,D
-8.80112,-71.02792,329.32,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.3,9.45,D
-8.8005,-71.02348,331.57,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.77,9.45,D
-8.79959,-71.03063,336.68,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.1,6.94,D
-8.79893,-71.02621,339.88,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.27,18.78,D
-8.79742,-71.02848,337.65,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.92,9.45,D
-8.79588,-71.03118,342.01,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.16,6.94,D
-8.79222,-68.9927,336.31,0.4,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,304.79,46.41,D
-8.78537,-69.5538,352.59,0.42,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,300.05,12.15,D
-8.77812,-69.45805,331.73,0.41,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,296.19,8.45,D
-8.77732,-69.54725,335.91,0.42,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,301.37,6.57,D
-8.77675,-69.54343,332.79,0.42,0.37,2026-09-16,1811,N,VIIRS,n,2.0NRT,299.35,7.49,D
-8.7707,-71.30467,336.3,0.5,0.41,2026-09-16,1811,N,VIIRS,n,2.0NRT,291.63,8.05,D
-8.73587,-70.5686,337.71,0.46,0.39,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.2,7.27,D
-8.73502,-69.59625,339,0.42,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,299.05,42.21,D
-8.73246,-70.93293,332.8,0.48,0.4,2026-09-16,1811,N,VIIRS,n,2.0NRT,301.73,6.19,D
-8.73001,-70.5849,334.16,0.46,0.39,2026-09-16,1811,N,VIIRS,l,2.0NRT,297.39,5.21,D
-8.72738,-70.58685,344.66,0.46,0.39,2026-09-16,1811,N,VIIRS,n,2.0NRT,300.88,23.52,D
-8.72679,-70.58267,332.67,0.46,0.39,2026-09-16,1811,N,VIIRS,n,2.0NRT,297.4,10.88,D
-8.72639,-70.58544,345.8,0.46,0.39,2026-09-16,1811,N,VIIRS,n,2.0NRT,299.09,22.75,D
-8.70337,-71.55839,336.42,0.52,0.41,2026-09-16,1811,N,VIIRS,n,2.0NRT,295.2,4.9,D
-8.68228,-71.6579,327.95,0.52,0.42,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.78,2.77,D
-8.66116,-70.02361,346.67,0.43,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,301.41,23.01,D
-8.65763,-70.02413,343.7,0.43,0.38,2026-09-16,1811,N,VIIRS,n,2.0NRT,304.74,48.04,D
-8.63618,-72.37136,335.18,0.57,0.43,2026-09-16,1811,N,VIIRS,n,2.0NRT,293.18,8.66,D
